LECROYWS3024,16952,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,13-Mar-2020 17:36:20,0                 
Time,Ampl
-0.0021001776,-0.166667
-0.0020996776,-0.166667
-0.0020991776,-0.166667
-0.0020986776,0.166667
-0.0020981776,-0.166667
-0.0020976776,-0.166667
-0.0020971776,-0.166667
-0.0020966776,-0.166667
-0.0020961776,-0.166667
-0.0020956776,-0.166667
-0.0020951776,-0.166667
-0.0020946776,-0.166667
-0.0020941776,-0.166667
-0.0020936776,-0.166667
-0.0020931776,-0.166667
-0.0020926776,-0.166667
-0.0020921776,-0.166667
-0.0020916776,-0.166667
-0.0020911776,-0.166667
-0.0020906776,-0.166667
-0.0020901776,-0.166667
-0.0020896776,-0.166667
-0.0020891776,-0.166667
-0.0020886776,-0.166667
-0.0020881776,-0.166667
-0.0020876776,-0.166667
-0.0020871776,-0.166667
-0.0020866776,-0.166667
-0.0020861776,-0.166667
-0.0020856776,-0.166667
-0.0020851776,-0.166667
-0.0020846776,-0.166667
-0.0020841776,-0.166667
-0.0020836776,-0.166667
-0.0020831776,-0.166667
-0.0020826776,-0.166667
-0.0020821776,-0.166667
-0.0020816776,-0.166667
-0.0020811776,-0.166667
-0.0020806776,-0.166667
-0.0020801776,-0.166667
-0.0020796776,-0.166667
-0.0020791776,-0.166667
-0.0020786776,-0.166667
-0.0020781776,-0.166667
-0.0020776776,-0.166667
-0.0020771776,-0.166667
-0.0020766776,-0.166667
-0.0020761776,-0.166667
-0.0020756776,-0.166667
-0.0020751776,-0.166667
-0.0020746776,-0.166667
-0.0020741776,-0.166667
-0.0020736776,-0.166667
-0.0020731776,-0.166667
-0.0020726776,-0.166667
-0.0020721776,-0.166667
-0.0020716776,-0.166667
-0.0020711776,-0.166667
-0.0020706776,-0.166667
-0.0020701776,-0.166667
-0.0020696776,-0.166667
-0.0020691776,-0.166667
-0.0020686776,-0.166667
-0.0020681776,-0.166667
-0.0020676776,-0.166667
-0.0020671776,-0.166667
-0.0020666776,-0.166667
-0.0020661776,-0.166667
-0.0020656776,-0.166667
-0.0020651776,-0.166667
-0.0020646776,-0.166667
-0.0020641776,-0.166667
-0.0020636776,-0.166667
-0.0020631776,-0.166667
-0.0020626776,0.166667
-0.0020621776,-0.166667
-0.0020616776,-0.166667
-0.0020611776,-0.166667
-0.0020606776,-0.166667
-0.0020601776,-0.166667
-0.0020596776,-0.166667
-0.0020591776,-0.166667
-0.0020586776,-0.166667
-0.0020581776,-0.166667
-0.0020576776,-0.166667
-0.0020571776,-0.166667
-0.0020566776,-0.166667
-0.0020561776,-0.166667
-0.0020556776,-0.166667
-0.0020551776,-0.166667
-0.0020546776,-0.166667
-0.0020541776,-0.166667
-0.0020536776,-0.166667
-0.0020531776,-0.166667
-0.0020526776,-0.166667
-0.0020521776,-0.166667
-0.0020516776,-0.166667
-0.0020511776,-0.166667
-0.0020506776,-0.166667
-0.0020501776,-0.166667
-0.0020496776,-0.166667
-0.0020491776,-0.166667
-0.0020486776,-0.166667
-0.0020481776,-0.166667
-0.0020476776,-0.166667
-0.0020471776,-0.166667
-0.0020466776,-0.166667
-0.0020461776,-0.166667
-0.0020456776,-0.166667
-0.0020451776,-0.166667
-0.0020446776,-0.166667
-0.0020441776,-0.166667
-0.0020436776,-0.166667
-0.0020431776,-0.166667
-0.0020426776,-0.166667
-0.0020421776,-0.166667
-0.0020416776,-0.166667
-0.0020411776,-0.166667
-0.0020406776,-0.166667
-0.0020401776,0.166667
-0.0020396776,-0.166667
-0.0020391776,-0.166667
-0.0020386776,-0.166667
-0.0020381776,-0.166667
-0.0020376776,-0.166667
-0.0020371776,-0.166667
-0.0020366776,-0.166667
-0.0020361776,-0.166667
-0.0020356776,-0.166667
-0.0020351776,-0.166667
-0.0020346776,-0.166667
-0.0020341776,-0.166667
-0.0020336776,-0.166667
-0.0020331776,-0.166667
-0.0020326776,-0.166667
-0.0020321776,-0.166667
-0.0020316776,-0.166667
-0.0020311776,-0.166667
-0.0020306776,-0.166667
-0.0020301776,-0.166667
-0.0020296776,-0.166667
-0.0020291776,-0.166667
-0.0020286776,-0.166667
-0.0020281776,-0.166667
-0.0020276776,-0.166667
-0.0020271776,-0.166667
-0.0020266776,-0.166667
-0.0020261776,-0.166667
-0.0020256776,-0.166667
-0.0020251776,-0.166667
-0.0020246776,-0.166667
-0.0020241776,-0.166667
-0.0020236776,-0.166667
-0.0020231776,-0.166667
-0.0020226776,-0.166667
-0.0020221776,-0.166667
-0.0020216776,-0.166667
-0.0020211776,-0.166667
-0.0020206776,-0.166667
-0.0020201776,-0.166667
-0.0020196776,-0.166667
-0.0020191776,-0.166667
-0.0020186776,-0.166667
-0.0020181776,-0.166667
-0.0020176776,-0.166667
-0.0020171776,-0.166667
-0.0020166776,-0.166667
-0.0020161776,-0.166667
-0.0020156776,-0.166667
-0.0020151776,-0.166667
-0.0020146776,-0.166667
-0.0020141776,-0.166667
-0.0020136776,-0.166667
-0.0020131776,-0.166667
-0.0020126776,-0.166667
-0.0020121776,-0.166667
-0.0020116776,-0.166667
-0.0020111776,-0.166667
-0.0020106776,-0.166667
-0.0020101776,-0.166667
-0.0020096776,-0.166667
-0.0020091776,-0.166667
-0.0020086776,-0.166667
-0.0020081776,-0.166667
-0.0020076776,-0.166667
-0.0020071776,-0.166667
-0.0020066776,-0.166667
-0.0020061776,-0.166667
-0.0020056776,-0.166667
-0.0020051776,-0.166667
-0.0020046776,-0.166667
-0.0020041776,-0.166667
-0.0020036776,-0.166667
-0.0020031776,-0.166667
-0.0020026776,-0.166667
-0.0020021776,-0.166667
-0.0020016776,-0.166667
-0.0020011776,-0.166667
-0.0020006776,-0.166667
-0.0020001776,-0.166667
-0.0019996776,-0.166667
-0.0019991776,-0.166667
-0.0019986776,-0.166667
-0.0019981776,-0.166667
-0.0019976776,-0.166667
-0.0019971776,-0.166667
-0.0019966776,-0.166667
-0.0019961776,-0.166667
-0.0019956776,-0.166667
-0.0019951776,-0.166667
-0.0019946776,-0.166667
-0.0019941776,-0.166667
-0.0019936776,-0.166667
-0.0019931776,-0.166667
-0.0019926776,-0.166667
-0.0019921776,-0.166667
-0.0019916776,-0.166667
-0.0019911776,-0.166667
-0.0019906776,-0.166667
-0.0019901776,-0.166667
-0.0019896776,-0.166667
-0.0019891776,-0.166667
-0.0019886776,-0.166667
-0.0019881776,-0.166667
-0.0019876776,-0.166667
-0.0019871776,-0.166667
-0.0019866776,-0.166667
-0.0019861776,-0.166667
-0.0019856776,-0.166667
-0.0019851776,-0.166667
-0.0019846776,-0.166667
-0.0019841776,-0.166667
-0.0019836776,-0.166667
-0.0019831776,-0.166667
-0.0019826776,-0.166667
-0.0019821776,-0.166667
-0.0019816776,-0.166667
-0.0019811776,-0.166667
-0.0019806776,-0.166667
-0.0019801776,-0.166667
-0.0019796776,-0.166667
-0.0019791776,-0.166667
-0.0019786776,-0.166667
-0.0019781776,-0.166667
-0.0019776776,-0.166667
-0.0019771776,-0.166667
-0.0019766776,-0.166667
-0.0019761776,-0.166667
-0.0019756776,-0.166667
-0.0019751776,-0.166667
-0.0019746776,-0.166667
-0.0019741776,-0.166667
-0.0019736776,-0.166667
-0.0019731776,-0.166667
-0.0019726776,-0.166667
-0.0019721776,-0.166667
-0.0019716776,-0.166667
-0.0019711776,-0.166667
-0.0019706776,-0.166667
-0.0019701776,-0.166667
-0.0019696776,-0.166667
-0.0019691776,-0.166667
-0.0019686776,-0.166667
-0.0019681776,-0.166667
-0.0019676776,-0.166667
-0.0019671776,-0.166667
-0.0019666776,-0.166667
-0.0019661776,-0.166667
-0.0019656776,-0.166667
-0.0019651776,-0.166667
-0.0019646776,-0.166667
-0.0019641776,-0.166667
-0.0019636776,-0.166667
-0.0019631776,-0.166667
-0.0019626776,-0.166667
-0.0019621776,-0.166667
-0.0019616776,-0.166667
-0.0019611776,-0.166667
-0.0019606776,-0.166667
-0.0019601776,-0.166667
-0.0019596776,-0.166667
-0.0019591776,-0.166667
-0.0019586776,-0.166667
-0.0019581776,-0.166667
-0.0019576776,-0.166667
-0.0019571776,-0.166667
-0.0019566776,-0.166667
-0.0019561776,-0.166667
-0.0019556776,-0.166667
-0.0019551776,-0.166667
-0.0019546776,-0.166667
-0.0019541776,-0.166667
-0.0019536776,-0.166667
-0.0019531776,-0.166667
-0.0019526776,-0.166667
-0.0019521776,-0.166667
-0.0019516776,-0.166667
-0.0019511776,-0.166667
-0.0019506776,-0.166667
-0.0019501776,-0.166667
-0.0019496776,-0.166667
-0.0019491776,-0.166667
-0.0019486776,-0.166667
-0.0019481776,-0.166667
-0.0019476776,-0.166667
-0.0019471776,-0.166667
-0.0019466776,-0.166667
-0.0019461776,-0.166667
-0.0019456776,-0.166667
-0.0019451776,-0.166667
-0.0019446776,-0.166667
-0.0019441776,-0.166667
-0.0019436776,-0.166667
-0.0019431776,-0.166667
-0.0019426776,-0.166667
-0.0019421776,0.166667
-0.0019416776,-0.166667
-0.0019411776,-0.166667
-0.0019406776,-0.166667
-0.0019401776,-0.166667
-0.0019396776,-0.166667
-0.0019391776,-0.166667
-0.0019386776,-0.166667
-0.0019381776,-0.166667
-0.0019376776,-0.166667
-0.0019371776,-0.166667
-0.0019366776,-0.166667
-0.0019361776,-0.166667
-0.0019356776,-0.166667
-0.0019351776,-0.166667
-0.0019346776,-0.166667
-0.0019341776,-0.166667
-0.0019336776,-0.166667
-0.0019331776,-0.166667
-0.0019326776,-0.166667
-0.0019321776,-0.166667
-0.0019316776,-0.166667
-0.0019311776,-0.166667
-0.0019306776,-0.166667
-0.0019301776,-0.166667
-0.0019296776,-0.166667
-0.0019291776,-0.166667
-0.0019286776,-0.166667
-0.0019281776,-0.166667
-0.0019276776,-0.166667
-0.0019271776,-0.166667
-0.0019266776,-0.166667
-0.0019261776,0.166667
-0.0019256776,-0.166667
-0.0019251776,-0.166667
-0.0019246776,-0.166667
-0.0019241776,-0.166667
-0.0019236776,-0.166667
-0.0019231776,-0.166667
-0.0019226776,-0.166667
-0.0019221776,-0.166667
-0.0019216776,-0.166667
-0.0019211776,-0.166667
-0.0019206776,-0.166667
-0.0019201776,-0.166667
-0.0019196776,-0.166667
-0.0019191776,-0.166667
-0.0019186776,-0.166667
-0.0019181776,-0.166667
-0.0019176776,-0.166667
-0.0019171776,-0.166667
-0.0019166776,-0.166667
-0.0019161776,-0.166667
-0.0019156776,-0.166667
-0.0019151776,-0.166667
-0.0019146776,-0.166667
-0.0019141776,-0.166667
-0.0019136776,-0.166667
-0.0019131776,-0.166667
-0.0019126776,-0.166667
-0.0019121776,-0.166667
-0.0019116776,-0.166667
-0.0019111776,-0.166667
-0.0019106776,-0.166667
-0.0019101776,-0.166667
-0.0019096776,-0.166667
-0.0019091776,-0.166667
-0.0019086776,-0.166667
-0.0019081776,-0.166667
-0.0019076776,-0.166667
-0.0019071776,-0.166667
-0.0019066776,-0.166667
-0.0019061776,-0.166667
-0.0019056776,-0.166667
-0.0019051776,-0.166667
-0.0019046776,-0.166667
-0.0019041776,-0.166667
-0.0019036776,-0.166667
-0.0019031776,-0.166667
-0.0019026776,-0.166667
-0.0019021776,-0.166667
-0.0019016776,-0.166667
-0.0019011776,-0.166667
-0.0019006776,-0.166667
-0.0019001776,-0.166667
-0.0018996776,-0.166667
-0.0018991776,-0.166667
-0.0018986776,-0.166667
-0.0018981776,-0.166667
-0.0018976776,-0.166667
-0.0018971776,-0.166667
-0.0018966776,-0.166667
-0.0018961776,-0.166667
-0.0018956776,-0.166667
-0.0018951776,-0.166667
-0.0018946776,-0.166667
-0.0018941776,-0.166667
-0.0018936776,-0.166667
-0.0018931776,-0.166667
-0.0018926776,-0.166667
-0.0018921776,-0.166667
-0.0018916776,-0.166667
-0.0018911776,0.166667
-0.0018906776,-0.166667
-0.0018901776,-0.166667
-0.0018896776,-0.166667
-0.0018891776,-0.166667
-0.0018886776,-0.166667
-0.0018881776,-0.166667
-0.0018876776,-0.166667
-0.0018871776,-0.166667
-0.0018866776,-0.166667
-0.0018861776,-0.166667
-0.0018856776,-0.166667
-0.0018851776,-0.166667
-0.0018846776,-0.166667
-0.0018841776,-0.166667
-0.0018836776,-0.166667
-0.0018831776,-0.166667
-0.0018826776,-0.166667
-0.0018821776,-0.166667
-0.0018816776,-0.166667
-0.0018811776,-0.166667
-0.0018806776,-0.166667
-0.0018801776,-0.166667
-0.0018796776,-0.166667
-0.0018791776,-0.166667
-0.0018786776,-0.166667
-0.0018781776,-0.166667
-0.0018776776,-0.166667
-0.0018771776,-0.166667
-0.0018766776,-0.166667
-0.0018761776,-0.166667
-0.0018756776,-0.166667
-0.0018751776,-0.166667
-0.0018746776,-0.166667
-0.0018741776,0.166667
-0.0018736776,0.166667
-0.0018731776,-0.166667
-0.0018726776,-0.166667
-0.0018721776,-0.166667
-0.0018716776,-0.166667
-0.0018711776,-0.166667
-0.0018706776,-0.166667
-0.0018701776,-0.166667
-0.0018696776,-0.166667
-0.0018691776,-0.166667
-0.0018686776,-0.166667
-0.0018681776,-0.166667
-0.0018676776,-0.166667
-0.0018671776,-0.166667
-0.0018666776,-0.166667
-0.0018661776,-0.166667
-0.0018656776,-0.166667
-0.0018651776,-0.166667
-0.0018646776,-0.166667
-0.0018641776,0.166667
-0.0018636776,-0.166667
-0.0018631776,-0.166667
-0.0018626776,-0.166667
-0.0018621776,-0.166667
-0.0018616776,-0.166667
-0.0018611776,-0.166667
-0.0018606776,-0.166667
-0.0018601776,-0.166667
-0.0018596776,-0.166667
-0.0018591776,-0.166667
-0.0018586776,-0.166667
-0.0018581776,-0.166667
-0.0018576776,-0.166667
-0.0018571776,-0.166667
-0.0018566776,-0.166667
-0.0018561776,-0.166667
-0.0018556776,-0.166667
-0.0018551776,-0.166667
-0.0018546776,-0.166667
-0.0018541776,-0.166667
-0.0018536776,-0.166667
-0.0018531776,-0.166667
-0.0018526776,-0.166667
-0.0018521776,-0.166667
-0.0018516776,-0.166667
-0.0018511776,-0.166667
-0.0018506776,-0.166667
-0.0018501776,-0.166667
-0.0018496776,-0.166667
-0.0018491776,-0.166667
-0.0018486776,-0.166667
-0.0018481776,-0.166667
-0.0018476776,-0.166667
-0.0018471776,-0.166667
-0.0018466776,-0.166667
-0.0018461776,-0.166667
-0.0018456776,-0.166667
-0.0018451776,-0.166667
-0.0018446776,-0.166667
-0.0018441776,-0.166667
-0.0018436776,-0.166667
-0.0018431776,-0.166667
-0.0018426776,-0.166667
-0.0018421776,-0.166667
-0.0018416776,-0.166667
-0.0018411776,-0.166667
-0.0018406776,-0.166667
-0.0018401776,-0.166667
-0.0018396776,-0.166667
-0.0018391776,-0.166667
-0.0018386776,-0.166667
-0.0018381776,-0.166667
-0.0018376776,-0.166667
-0.0018371776,-0.166667
-0.0018366776,-0.166667
-0.0018361776,-0.166667
-0.0018356776,-0.166667
-0.0018351776,-0.166667
-0.0018346776,-0.166667
-0.0018341776,-0.166667
-0.0018336776,-0.166667
-0.0018331776,-0.166667
-0.0018326776,-0.166667
-0.0018321776,-0.166667
-0.0018316776,-0.166667
-0.0018311776,-0.166667
-0.0018306776,-0.166667
-0.0018301776,-0.166667
-0.0018296776,-0.166667
-0.0018291776,-0.166667
-0.0018286776,-0.166667
-0.0018281776,-0.166667
-0.0018276776,-0.166667
-0.0018271776,-0.166667
-0.0018266776,-0.166667
-0.0018261776,-0.166667
-0.0018256776,-0.166667
-0.0018251776,-0.166667
-0.0018246776,-0.166667
-0.0018241776,-0.166667
-0.0018236776,-0.166667
-0.0018231776,-0.166667
-0.0018226776,-0.166667
-0.0018221776,-0.166667
-0.0018216776,-0.166667
-0.0018211776,-0.166667
-0.0018206776,-0.166667
-0.0018201776,-0.166667
-0.0018196776,-0.166667
-0.0018191776,-0.166667
-0.0018186776,-0.166667
-0.0018181776,-0.166667
-0.0018176776,-0.166667
-0.0018171776,-0.166667
-0.0018166776,-0.166667
-0.0018161776,-0.166667
-0.0018156776,-0.166667
-0.0018151776,-0.166667
-0.0018146776,-0.166667
-0.0018141776,-0.166667
-0.0018136776,-0.166667
-0.0018131776,-0.166667
-0.0018126776,-0.166667
-0.0018121776,-0.166667
-0.0018116776,-0.166667
-0.0018111776,-0.166667
-0.0018106776,-0.166667
-0.0018101776,-0.166667
-0.0018096776,-0.166667
-0.0018091776,-0.166667
-0.0018086776,-0.166667
-0.0018081776,-0.166667
-0.0018076776,-0.166667
-0.0018071776,-0.166667
-0.0018066776,-0.166667
-0.0018061776,-0.166667
-0.0018056776,-0.166667
-0.0018051776,-0.166667
-0.0018046776,-0.166667
-0.0018041776,-0.166667
-0.0018036776,-0.166667
-0.0018031776,-0.166667
-0.0018026776,-0.166667
-0.0018021776,-0.166667
-0.0018016776,-0.166667
-0.0018011776,-0.166667
-0.0018006776,-0.166667
-0.0018001776,-0.166667
-0.0017996776,-0.166667
-0.0017991776,-0.166667
-0.0017986776,-0.166667
-0.0017981776,-0.166667
-0.0017976776,-0.166667
-0.0017971776,-0.166667
-0.0017966776,-0.166667
-0.0017961776,-0.166667
-0.0017956776,-0.166667
-0.0017951776,-0.166667
-0.0017946776,0.166667
-0.0017941776,-0.166667
-0.0017936776,-0.166667
-0.0017931776,-0.166667
-0.0017926776,-0.166667
-0.0017921776,-0.166667
-0.0017916776,-0.166667
-0.0017911776,-0.166667
-0.0017906776,-0.166667
