LECROYWS3024,16952,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,13-Mar-2020 17:37:34,0                 
Time,Ampl
-0.0021001991,-0.166667
-0.0020996991,-0.166667
-0.0020991991,-0.166667
-0.0020986991,-0.166667
-0.0020981991,-0.166667
-0.0020976991,-0.166667
-0.0020971991,-0.166667
-0.0020966991,-0.166667
-0.0020961991,-0.166667
-0.0020956991,-0.166667
-0.0020951991,-0.166667
-0.0020946991,0.166667
-0.0020941991,-0.166667
-0.0020936991,-0.166667
-0.0020931991,-0.166667
-0.0020926991,-0.166667
-0.0020921991,-0.166667
-0.0020916991,-0.166667
-0.0020911991,-0.166667
-0.0020906991,-0.166667
-0.0020901991,-0.166667
-0.0020896991,-0.166667
-0.0020891991,-0.166667
-0.0020886991,-0.166667
-0.0020881991,-0.166667
-0.0020876991,-0.166667
-0.0020871991,-0.166667
-0.0020866991,-0.166667
-0.0020861991,-0.166667
-0.0020856991,-0.166667
-0.0020851991,-0.166667
-0.0020846991,-0.166667
-0.0020841991,-0.166667
-0.0020836991,-0.166667
-0.0020831991,-0.166667
-0.0020826991,-0.166667
-0.0020821991,-0.166667
-0.0020816991,-0.166667
-0.0020811991,-0.166667
-0.0020806991,-0.166667
-0.0020801991,-0.166667
-0.0020796991,-0.166667
-0.0020791991,-0.166667
-0.0020786991,-0.166667
-0.0020781991,-0.166667
-0.0020776991,-0.166667
-0.0020771991,-0.166667
-0.0020766991,-0.166667
-0.0020761991,-0.166667
-0.0020756991,-0.166667
-0.0020751991,-0.166667
-0.0020746991,-0.166667
-0.0020741991,-0.166667
-0.0020736991,-0.166667
-0.0020731991,-0.166667
-0.0020726991,-0.166667
-0.0020721991,-0.166667
-0.0020716991,-0.166667
-0.0020711991,-0.166667
-0.0020706991,-0.166667
-0.0020701991,-0.166667
-0.0020696991,-0.166667
-0.0020691991,-0.166667
-0.0020686991,-0.166667
-0.0020681991,-0.166667
-0.0020676991,-0.166667
-0.0020671991,-0.166667
-0.0020666991,-0.166667
-0.0020661991,-0.166667
-0.0020656991,-0.166667
-0.0020651991,-0.166667
-0.0020646991,-0.166667
-0.0020641991,-0.166667
-0.0020636991,-0.166667
-0.0020631991,-0.166667
-0.0020626991,-0.166667
-0.0020621991,-0.166667
-0.0020616991,-0.166667
-0.0020611991,-0.166667
-0.0020606991,-0.166667
-0.0020601991,-0.166667
-0.0020596991,-0.166667
-0.0020591991,-0.166667
-0.0020586991,-0.166667
-0.0020581991,-0.166667
-0.0020576991,-0.166667
-0.0020571991,-0.166667
-0.0020566991,-0.166667
-0.0020561991,-0.166667
-0.0020556991,-0.166667
-0.0020551991,-0.166667
-0.0020546991,0.166667
-0.0020541991,-0.166667
-0.0020536991,-0.166667
-0.0020531991,-0.166667
-0.0020526991,-0.166667
-0.0020521991,-0.166667
-0.0020516991,-0.166667
-0.0020511991,-0.166667
-0.0020506991,-0.166667
-0.0020501991,-0.166667
-0.0020496991,-0.166667
-0.0020491991,-0.166667
-0.0020486991,-0.166667
-0.0020481991,-0.166667
-0.0020476991,-0.166667
-0.0020471991,-0.166667
-0.0020466991,-0.166667
-0.0020461991,-0.166667
-0.0020456991,-0.166667
-0.0020451991,-0.166667
-0.0020446991,-0.166667
-0.0020441991,-0.166667
-0.0020436991,-0.166667
-0.0020431991,-0.166667
-0.0020426991,-0.166667
-0.0020421991,-0.166667
-0.0020416991,-0.166667
-0.0020411991,-0.166667
-0.0020406991,-0.166667
-0.0020401991,-0.166667
-0.0020396991,-0.166667
