LECROYWS3024,16952,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,13-Mar-2020 17:40:29,0                 
Time,Ampl
-0.0021002646,-0.166667
-0.0020997646,-0.166667
-0.0020992646,-0.166667
-0.0020987646,-0.166667
-0.0020982646,-0.166667
-0.0020977646,-0.166667
-0.0020972646,-0.166667
-0.0020967646,-0.166667
-0.0020962646,-0.166667
-0.0020957646,-0.166667
-0.0020952646,-0.166667
-0.0020947646,-0.166667
-0.0020942646,-0.166667
-0.0020937646,-0.166667
-0.0020932646,-0.166667
-0.0020927646,-0.166667
-0.0020922646,-0.166667
-0.0020917646,-0.166667
-0.0020912646,-0.166667
-0.0020907646,-0.166667
-0.0020902646,-0.166667
-0.0020897646,-0.166667
-0.0020892646,-0.166667
-0.0020887646,-0.166667
-0.0020882646,-0.166667
-0.0020877646,-0.166667
-0.0020872646,-0.166667
-0.0020867646,-0.166667
-0.0020862646,-0.166667
-0.0020857646,-0.166667
-0.0020852646,-0.166667
-0.0020847646,-0.166667
-0.0020842646,-0.166667
-0.0020837646,-0.166667
-0.0020832646,-0.166667
-0.0020827646,-0.166667
-0.0020822646,-0.166667
-0.0020817646,-0.166667
-0.0020812646,-0.166667
-0.0020807646,-0.166667
-0.0020802646,-0.166667
-0.0020797646,-0.166667
-0.0020792646,-0.166667
-0.0020787646,-0.166667
-0.0020782646,-0.166667
-0.0020777646,-0.166667
-0.0020772646,-0.166667
-0.0020767646,-0.166667
-0.0020762646,-0.166667
-0.0020757646,-0.166667
-0.0020752646,-0.166667
-0.0020747646,-0.166667
-0.0020742646,-0.166667
-0.0020737646,-0.166667
-0.0020732646,-0.166667
-0.0020727646,-0.166667
-0.0020722646,-0.166667
-0.0020717646,-0.166667
-0.0020712646,-0.166667
-0.0020707646,-0.166667
-0.0020702646,0.166667
-0.0020697646,-0.166667
-0.0020692646,-0.166667
-0.0020687646,-0.166667
-0.0020682646,-0.166667
-0.0020677646,-0.166667
-0.0020672646,-0.166667
-0.0020667646,0.166667
-0.0020662646,-0.166667
-0.0020657646,-0.166667
-0.0020652646,-0.166667
-0.0020647646,-0.166667
-0.0020642646,-0.166667
-0.0020637646,-0.166667
-0.0020632646,-0.166667
-0.0020627646,-0.166667
-0.0020622646,-0.166667
-0.0020617646,-0.166667
-0.0020612646,-0.166667
-0.0020607646,-0.166667
-0.0020602646,-0.166667
-0.0020597646,-0.166667
-0.0020592646,-0.166667
-0.0020587646,-0.166667
-0.0020582646,-0.166667
-0.0020577646,-0.166667
-0.0020572646,-0.166667
-0.0020567646,-0.166667
-0.0020562646,-0.166667
-0.0020557646,-0.166667
-0.0020552646,-0.166667
-0.0020547646,-0.166667
-0.0020542646,-0.166667
-0.0020537646,-0.166667
-0.0020532646,-0.166667
-0.0020527646,-0.166667
-0.0020522646,-0.166667
-0.0020517646,-0.166667
-0.0020512646,-0.166667
-0.0020507646,-0.166667
-0.0020502646,-0.166667
-0.0020497646,0.166667
-0.0020492646,-0.166667
-0.0020487646,-0.166667
-0.0020482646,-0.166667
-0.0020477646,-0.166667
-0.0020472646,-0.166667
-0.0020467646,-0.166667
-0.0020462646,-0.166667
-0.0020457646,-0.166667
-0.0020452646,-0.166667
-0.0020447646,-0.166667
-0.0020442646,-0.166667
-0.0020437646,-0.166667
-0.0020432646,0.166667
-0.0020427646,-0.166667
-0.0020422646,-0.166667
-0.0020417646,-0.166667
-0.0020412646,-0.166667
-0.0020407646,-0.166667
-0.0020402646,-0.166667
-0.0020397646,-0.166667
-0.0020392646,-0.166667
-0.0020387646,0.166667
-0.0020382646,-0.166667
-0.0020377646,-0.166667
-0.0020372646,-0.166667
-0.0020367646,-0.166667
