LECROYWS3024,16952,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,13-Mar-2020 17:34:56,0                 
Time,Ampl
-0.0021003941,-0.166667
-0.0020998941,-0.166667
-0.0020993941,-0.166667
-0.0020988941,-0.166667
-0.0020983941,-0.166667
-0.0020978941,-0.166667
-0.0020973941,-0.166667
-0.0020968941,-0.166667
-0.0020963941,-0.166667
-0.0020958941,-0.166667
-0.0020953941,-0.166667
-0.0020948941,-0.166667
-0.0020943941,-0.166667
-0.0020938941,-0.166667
-0.0020933941,-0.166667
-0.0020928941,-0.166667
-0.0020923941,0.166667
-0.0020918941,-0.166667
-0.0020913941,-0.166667
-0.0020908941,-0.166667
-0.0020903941,-0.166667
-0.0020898941,-0.166667
-0.0020893941,-0.166667
-0.0020888941,-0.166667
-0.0020883941,-0.166667
-0.0020878941,-0.166667
-0.0020873941,-0.166667
-0.0020868941,-0.166667
-0.0020863941,-0.166667
-0.0020858941,-0.166667
-0.0020853941,-0.166667
-0.0020848941,-0.166667
-0.0020843941,-0.166667
-0.0020838941,-0.166667
-0.0020833941,-0.166667
-0.0020828941,-0.166667
-0.0020823941,-0.166667
-0.0020818941,-0.166667
-0.0020813941,-0.166667
-0.0020808941,-0.166667
-0.0020803941,-0.166667
-0.0020798941,-0.166667
-0.0020793941,-0.166667
-0.0020788941,-0.166667
-0.0020783941,-0.166667
-0.0020778941,-0.166667
-0.0020773941,-0.166667
-0.0020768941,-0.166667
-0.0020763941,-0.166667
-0.0020758941,-0.166667
-0.0020753941,-0.166667
-0.0020748941,-0.166667
-0.0020743941,-0.166667
-0.0020738941,-0.166667
-0.0020733941,-0.166667
-0.0020728941,-0.166667
-0.0020723941,-0.166667
-0.0020718941,-0.166667
-0.0020713941,-0.166667
-0.0020708941,-0.166667
-0.0020703941,-0.166667
-0.0020698941,-0.166667
-0.0020693941,-0.166667
-0.0020688941,-0.166667
-0.0020683941,-0.166667
-0.0020678941,-0.166667
-0.0020673941,-0.166667
-0.0020668941,-0.166667
-0.0020663941,-0.166667
-0.0020658941,-0.166667
-0.0020653941,-0.166667
-0.0020648941,-0.166667
-0.0020643941,-0.166667
-0.0020638941,-0.166667
-0.0020633941,-0.166667
-0.0020628941,-0.166667
-0.0020623941,-0.166667
-0.0020618941,-0.166667
-0.0020613941,-0.166667
-0.0020608941,-0.166667
-0.0020603941,-0.166667
-0.0020598941,-0.166667
-0.0020593941,-0.166667
-0.0020588941,-0.166667
-0.0020583941,-0.166667
-0.0020578941,-0.166667
-0.0020573941,-0.166667
-0.0020568941,-0.166667
-0.0020563941,-0.166667
-0.0020558941,-0.166667
-0.0020553941,-0.166667
-0.0020548941,-0.166667
-0.0020543941,-0.166667
-0.0020538941,-0.166667
-0.0020533941,-0.166667
-0.0020528941,-0.166667
-0.0020523941,-0.166667
-0.0020518941,-0.166667
-0.0020513941,-0.166667
-0.0020508941,-0.166667
-0.0020503941,-0.166667
-0.0020498941,-0.166667
-0.0020493941,-0.166667
-0.0020488941,-0.166667
-0.0020483941,-0.166667
-0.0020478941,-0.166667
-0.0020473941,-0.166667
-0.0020468941,-0.166667
-0.0020463941,-0.166667
-0.0020458941,-0.166667
-0.0020453941,-0.166667
-0.0020448941,-0.166667
-0.0020443941,-0.166667
-0.0020438941,-0.166667
-0.0020433941,-0.166667
-0.0020428941,-0.166667
-0.0020423941,-0.166667
-0.0020418941,-0.166667
-0.0020413941,-0.166667
-0.0020408941,-0.166667
-0.0020403941,-0.166667
-0.0020398941,-0.166667
-0.0020393941,-0.166667
-0.0020388941,-0.166667
-0.0020383941,-0.166667
-0.0020378941,-0.166667
-0.0020373941,-0.166667
-0.0020368941,-0.166667
-0.0020363941,-0.166667
-0.0020358941,-0.166667
-0.0020353941,-0.166667
-0.0020348941,-0.166667
-0.0020343941,-0.166667
-0.0020338941,-0.166667
-0.0020333941,-0.166667
-0.0020328941,-0.166667
-0.0020323941,-0.166667
-0.0020318941,-0.166667
-0.0020313941,-0.166667
-0.0020308941,-0.166667
-0.0020303941,-0.166667
-0.0020298941,-0.166667
-0.0020293941,-0.166667
-0.0020288941,-0.166667
-0.0020283941,-0.166667
-0.0020278941,-0.166667
-0.0020273941,-0.166667
-0.0020268941,-0.166667
-0.0020263941,-0.166667
-0.0020258941,-0.166667
-0.0020253941,-0.166667
-0.0020248941,-0.166667
-0.0020243941,-0.166667
-0.0020238941,-0.166667
-0.0020233941,-0.166667
-0.0020228941,-0.166667
-0.0020223941,-0.166667
-0.0020218941,-0.166667
-0.0020213941,-0.166667
-0.0020208941,-0.166667
-0.0020203941,-0.166667
-0.0020198941,-0.166667
-0.0020193941,-0.166667
-0.0020188941,-0.166667
-0.0020183941,-0.166667
-0.0020178941,-0.166667
-0.0020173941,-0.166667
-0.0020168941,-0.166667
-0.0020163941,-0.166667
-0.0020158941,-0.166667
-0.0020153941,-0.166667
-0.0020148941,-0.166667
-0.0020143941,-0.166667
-0.0020138941,-0.166667
-0.0020133941,-0.166667
-0.0020128941,-0.166667
-0.0020123941,0.166667
-0.0020118941,-0.166667
-0.0020113941,-0.166667
-0.0020108941,-0.166667
-0.0020103941,-0.166667
-0.0020098941,-0.166667
-0.0020093941,-0.166667
-0.0020088941,-0.166667
-0.0020083941,-0.166667
-0.0020078941,-0.166667
-0.0020073941,-0.166667
-0.0020068941,-0.166667
-0.0020063941,-0.166667
-0.0020058941,-0.166667
-0.0020053941,-0.166667
-0.0020048941,-0.166667
-0.0020043941,-0.166667
-0.0020038941,-0.166667
-0.0020033941,-0.166667
-0.0020028941,-0.166667
-0.0020023941,-0.166667
-0.0020018941,-0.166667
-0.0020013941,-0.166667
-0.0020008941,-0.166667
-0.0020003941,-0.166667
-0.0019998941,-0.166667
-0.0019993941,-0.166667
-0.0019988941,-0.166667
-0.0019983941,-0.166667
-0.0019978941,-0.166667
-0.0019973941,-0.166667
-0.0019968941,-0.166667
-0.0019963941,-0.166667
-0.0019958941,-0.166667
-0.0019953941,-0.166667
-0.0019948941,-0.166667
-0.0019943941,-0.166667
-0.0019938941,-0.166667
-0.0019933941,-0.166667
-0.0019928941,-0.166667
-0.0019923941,-0.166667
-0.0019918941,-0.166667
-0.0019913941,-0.166667
-0.0019908941,-0.166667
-0.0019903941,-0.166667
-0.0019898941,-0.166667
-0.0019893941,-0.166667
-0.0019888941,-0.166667
-0.0019883941,-0.166667
-0.0019878941,-0.166667
-0.0019873941,-0.166667
-0.0019868941,-0.166667
-0.0019863941,-0.166667
-0.0019858941,-0.166667
-0.0019853941,-0.166667
-0.0019848941,-0.166667
-0.0019843941,-0.166667
-0.0019838941,-0.166667
-0.0019833941,-0.166667
-0.0019828941,-0.166667
-0.0019823941,-0.166667
-0.0019818941,-0.166667
-0.0019813941,-0.166667
-0.0019808941,-0.166667
-0.0019803941,-0.166667
-0.0019798941,-0.166667
-0.0019793941,-0.166667
-0.0019788941,-0.166667
-0.0019783941,-0.166667
