LECROYWS3024,16952,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,13-Mar-2020 17:29:11,0                 
Time,Ampl
-0.0042006201,-0.166667
-0.0041996201,-0.166667
-0.0041986201,-0.166667
-0.0041976201,-0.166667
-0.0041966201,-0.166667
-0.0041956201,-0.166667
-0.0041946201,-0.166667
-0.0041936201,-0.166667
-0.0041926201,-0.166667
-0.0041916201,-0.166667
-0.0041906201,-0.166667
-0.0041896201,-0.166667
-0.0041886201,-0.166667
-0.0041876201,0.166667
-0.0041866201,-0.166667
-0.0041856201,-0.166667
-0.0041846201,-0.166667
-0.0041836201,-0.166667
-0.0041826201,-0.166667
-0.0041816201,-0.166667
-0.0041806201,-0.166667
-0.0041796201,0.166667
-0.0041786201,-0.166667
-0.0041776201,-0.166667
-0.0041766201,-0.166667
-0.0041756201,-0.166667
-0.0041746201,-0.166667
-0.0041736201,-0.166667
-0.0041726201,-0.166667
-0.0041716201,-0.166667
-0.0041706201,-0.166667
-0.0041696201,-0.166667
-0.0041686201,-0.166667
-0.0041676201,-0.166667
-0.0041666201,-0.166667
-0.0041656201,-0.166667
-0.0041646201,-0.166667
-0.0041636201,-0.166667
-0.0041626201,-0.166667
-0.0041616201,-0.166667
-0.0041606201,-0.166667
-0.0041596201,-0.166667
-0.0041586201,-0.166667
-0.0041576201,-0.166667
-0.0041566201,-0.166667
-0.0041556201,-0.166667
-0.0041546201,-0.166667
-0.0041536201,-0.166667
-0.0041526201,-0.166667
-0.0041516201,-0.166667
-0.0041506201,-0.166667
-0.0041496201,-0.166667
-0.0041486201,-0.166667
-0.0041476201,-0.166667
-0.0041466201,-0.166667
-0.0041456201,-0.166667
-0.0041446201,0.166667
-0.0041436201,-0.166667
-0.0041426201,-0.166667
-0.0041416201,-0.166667
-0.0041406201,-0.166667
-0.0041396201,-0.166667
-0.0041386201,-0.166667
-0.0041376201,-0.166667
-0.0041366201,-0.166667
-0.0041356201,-0.166667
-0.0041346201,-0.166667
-0.0041336201,-0.166667
-0.0041326201,-0.166667
-0.0041316201,-0.166667
-0.0041306201,-0.166667
-0.0041296201,-0.166667
-0.0041286201,-0.166667
-0.0041276201,-0.166667
-0.0041266201,-0.166667
-0.0041256201,-0.166667
-0.0041246201,-0.166667
-0.0041236201,-0.166667
-0.0041226201,0.166667
-0.0041216201,-0.166667
-0.0041206201,-0.166667
-0.0041196201,0.166667
-0.0041186201,-0.166667
-0.0041176201,-0.166667
-0.0041166201,-0.166667
-0.0041156201,-0.166667
-0.0041146201,-0.166667
-0.0041136201,-0.166667
-0.0041126201,-0.166667
-0.0041116201,-0.166667
-0.0041106201,-0.166667
-0.0041096201,-0.166667
-0.0041086201,-0.166667
-0.0041076201,-0.166667
-0.0041066201,-0.166667
-0.0041056201,-0.166667
-0.0041046201,-0.166667
-0.0041036201,-0.166667
-0.0041026201,-0.166667
-0.0041016201,-0.166667
-0.0041006201,-0.166667
-0.0040996201,-0.166667
-0.0040986201,-0.166667
-0.0040976201,-0.166667
-0.0040966201,-0.166667
-0.0040956201,-0.166667
-0.0040946201,-0.166667
-0.0040936201,-0.166667
-0.0040926201,-0.166667
-0.0040916201,-0.166667
-0.0040906201,-0.166667
-0.0040896201,-0.166667
-0.0040886201,-0.166667
-0.0040876201,-0.166667
-0.0040866201,-0.166667
-0.0040856201,-0.166667
-0.0040846201,-0.166667
-0.0040836201,-0.166667
-0.0040826201,-0.166667
-0.0040816201,-0.166667
-0.0040806201,-0.166667
-0.0040796201,-0.166667
-0.0040786201,-0.166667
-0.0040776201,-0.166667
-0.0040766201,-0.166667
-0.0040756201,-0.166667
-0.0040746201,-0.166667
-0.0040736201,-0.166667
-0.0040726201,-0.166667
-0.0040716201,-0.166667
-0.0040706201,-0.166667
-0.0040696201,-0.166667
-0.0040686201,-0.166667
-0.0040676201,-0.166667
-0.0040666201,-0.166667
-0.0040656201,-0.166667
-0.0040646201,-0.166667
-0.0040636201,-0.166667
-0.0040626201,-0.166667
-0.0040616201,-0.166667
-0.0040606201,-0.166667
-0.0040596201,-0.166667
-0.0040586201,-0.166667
-0.0040576201,-0.166667
-0.0040566201,0.166667
-0.0040556201,-0.166667
-0.0040546201,-0.166667
-0.0040536201,0.166667
-0.0040526201,-0.166667
-0.0040516201,-0.166667
-0.0040506201,-0.166667
-0.0040496201,-0.166667
-0.0040486201,-0.166667
-0.0040476201,-0.166667
-0.0040466201,-0.166667
-0.0040456201,-0.166667
-0.0040446201,-0.166667
-0.0040436201,-0.166667
-0.0040426201,-0.166667
-0.0040416201,-0.166667
-0.0040406201,-0.166667
-0.0040396201,-0.166667
-0.0040386201,-0.166667
-0.0040376201,-0.166667
-0.0040366201,-0.166667
-0.0040356201,-0.166667
-0.0040346201,-0.166667
