LECROYWS3024,16952,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,13-Mar-2020 17:38:11,0                 
Time,Ampl
-0.0021004931,-0.166667
-0.0020999931,-0.166667
-0.0020994931,-0.166667
-0.0020989931,-0.166667
-0.0020984931,-0.166667
-0.0020979931,-0.166667
-0.0020974931,-0.166667
-0.0020969931,-0.166667
-0.0020964931,-0.166667
-0.0020959931,-0.166667
-0.0020954931,-0.166667
-0.0020949931,-0.166667
-0.0020944931,-0.166667
-0.0020939931,-0.166667
-0.0020934931,-0.166667
-0.0020929931,-0.166667
-0.0020924931,-0.166667
-0.0020919931,-0.166667
-0.0020914931,-0.166667
-0.0020909931,-0.166667
-0.0020904931,-0.166667
-0.0020899931,-0.166667
-0.0020894931,-0.166667
-0.0020889931,-0.166667
-0.0020884931,-0.166667
-0.0020879931,-0.166667
-0.0020874931,-0.166667
-0.0020869931,-0.166667
-0.0020864931,-0.166667
-0.0020859931,-0.166667
-0.0020854931,-0.166667
-0.0020849931,-0.166667
-0.0020844931,-0.166667
-0.0020839931,-0.166667
-0.0020834931,-0.166667
-0.0020829931,-0.166667
-0.0020824931,-0.166667
-0.0020819931,-0.166667
-0.0020814931,-0.166667
-0.0020809931,-0.166667
-0.0020804931,-0.166667
-0.0020799931,-0.166667
-0.0020794931,-0.166667
-0.0020789931,-0.166667
-0.0020784931,-0.166667
-0.0020779931,-0.166667
-0.0020774931,-0.166667
-0.0020769931,-0.166667
-0.0020764931,-0.166667
-0.0020759931,-0.166667
-0.0020754931,-0.166667
-0.0020749931,-0.166667
-0.0020744931,-0.166667
-0.0020739931,-0.166667
-0.0020734931,-0.166667
-0.0020729931,-0.166667
-0.0020724931,-0.166667
-0.0020719931,-0.166667
-0.0020714931,-0.166667
-0.0020709931,-0.166667
-0.0020704931,-0.166667
-0.0020699931,-0.166667
-0.0020694931,-0.166667
-0.0020689931,-0.166667
-0.0020684931,-0.166667
-0.0020679931,-0.166667
-0.0020674931,-0.166667
-0.0020669931,-0.166667
-0.0020664931,-0.166667
-0.0020659931,-0.166667
-0.0020654931,-0.166667
-0.0020649931,-0.166667
-0.0020644931,-0.166667
-0.0020639931,-0.166667
-0.0020634931,-0.166667
-0.0020629931,-0.166667
-0.0020624931,-0.166667
-0.0020619931,-0.166667
-0.0020614931,-0.166667
-0.0020609931,-0.166667
-0.0020604931,-0.166667
-0.0020599931,-0.166667
-0.0020594931,-0.166667
-0.0020589931,-0.166667
-0.0020584931,-0.166667
-0.0020579931,-0.166667
-0.0020574931,-0.166667
-0.0020569931,-0.166667
-0.0020564931,-0.166667
