LECROYWS3024,16952,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,13-Mar-2020 17:31:32,0                 
Time,Ampl
-0.0042005211,-0.166667
-0.0041995211,-0.166667
-0.0041985211,-0.166667
-0.0041975211,-0.166667
-0.0041965211,-0.166667
-0.0041955211,-0.166667
-0.0041945211,-0.166667
-0.0041935211,-0.166667
-0.0041925211,-0.166667
-0.0041915211,-0.166667
-0.0041905211,-0.166667
-0.0041895211,-0.166667
-0.0041885211,-0.166667
-0.0041875211,-0.166667
-0.0041865211,-0.166667
-0.0041855211,-0.166667
-0.0041845211,-0.166667
-0.0041835211,-0.166667
-0.0041825211,-0.166667
-0.0041815211,-0.166667
-0.0041805211,-0.166667
-0.0041795211,-0.166667
-0.0041785211,-0.166667
-0.0041775211,-0.166667
-0.0041765211,-0.166667
-0.0041755211,-0.166667
-0.0041745211,-0.166667
-0.0041735211,-0.166667
-0.0041725211,-0.166667
-0.0041715211,-0.166667
-0.0041705211,-0.166667
-0.0041695211,-0.166667
-0.0041685211,-0.166667
-0.0041675211,-0.166667
-0.0041665211,-0.166667
-0.0041655211,-0.166667
-0.0041645211,-0.166667
-0.0041635211,-0.166667
-0.0041625211,-0.166667
-0.0041615211,-0.166667
-0.0041605211,-0.166667
-0.0041595211,-0.166667
-0.0041585211,-0.166667
-0.0041575211,-0.166667
-0.0041565211,-0.166667
-0.0041555211,-0.166667
-0.0041545211,-0.166667
-0.0041535211,-0.166667
-0.0041525211,-0.166667
-0.0041515211,-0.166667
-0.0041505211,-0.166667
-0.0041495211,-0.166667
-0.0041485211,-0.166667
-0.0041475211,-0.166667
-0.0041465211,-0.166667
-0.0041455211,-0.166667
-0.0041445211,-0.166667
-0.0041435211,-0.166667
-0.0041425211,-0.166667
-0.0041415211,-0.166667
-0.0041405211,-0.166667
-0.0041395211,-0.166667
-0.0041385211,-0.166667
-0.0041375211,-0.166667
-0.0041365211,-0.166667
-0.0041355211,-0.166667
-0.0041345211,-0.166667
-0.0041335211,-0.166667
-0.0041325211,-0.166667
-0.0041315211,-0.166667
-0.0041305211,-0.166667
-0.0041295211,-0.166667
-0.0041285211,-0.166667
-0.0041275211,-0.166667
-0.0041265211,-0.166667
-0.0041255211,-0.166667
-0.0041245211,-0.166667
-0.0041235211,-0.166667
-0.0041225211,-0.166667
-0.0041215211,-0.166667
-0.0041205211,-0.166667
-0.0041195211,-0.166667
-0.0041185211,-0.166667
-0.0041175211,-0.166667
-0.0041165211,-0.166667
-0.0041155211,-0.166667
-0.0041145211,-0.166667
-0.0041135211,-0.166667
-0.0041125211,-0.166667
-0.0041115211,-0.166667
-0.0041105211,-0.166667
-0.0041095211,-0.166667
-0.0041085211,-0.166667
-0.0041075211,-0.166667
-0.0041065211,-0.166667
-0.0041055211,-0.166667
-0.0041045211,-0.166667
-0.0041035211,-0.166667
-0.0041025211,-0.166667
-0.0041015211,-0.166667
-0.0041005211,-0.166667
-0.0040995211,-0.166667
-0.0040985211,-0.166667
-0.0040975211,-0.166667
-0.0040965211,-0.166667
-0.0040955211,-0.166667
-0.0040945211,-0.166667
-0.0040935211,-0.166667
-0.0040925211,-0.166667
-0.0040915211,-0.166667
-0.0040905211,0.166667
-0.0040895211,-0.166667
-0.0040885211,-0.166667
-0.0040875211,-0.166667
-0.0040865211,-0.166667
-0.0040855211,-0.166667
-0.0040845211,-0.166667
-0.0040835211,-0.166667
-0.0040825211,-0.166667
-0.0040815211,-0.166667
-0.0040805211,-0.166667
-0.0040795211,-0.166667
-0.0040785211,-0.166667
-0.0040775211,-0.166667
-0.0040765211,-0.166667
-0.0040755211,-0.166667
-0.0040745211,-0.166667
-0.0040735211,-0.166667
-0.0040725211,-0.166667
-0.0040715211,-0.166667
-0.0040705211,-0.166667
-0.0040695211,-0.166667
-0.0040685211,-0.166667
-0.0040675211,-0.166667
-0.0040665211,-0.166667
-0.0040655211,-0.166667
-0.0040645211,-0.166667
-0.0040635211,-0.166667
