LECROYWS3024,16952,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,13-Mar-2020 17:28:10,0                 
Time,Ampl
-0.0042005846,-0.166667
-0.0041995846,-0.166667
-0.0041985846,-0.166667
-0.0041975846,-0.166667
-0.0041965846,-0.166667
-0.0041955846,-0.166667
-0.0041945846,-0.166667
-0.0041935846,-0.166667
-0.0041925846,-0.166667
-0.0041915846,-0.166667
-0.0041905846,-0.166667
-0.0041895846,-0.166667
-0.0041885846,-0.166667
-0.0041875846,-0.166667
-0.0041865846,-0.166667
-0.0041855846,-0.166667
-0.0041845846,-0.166667
-0.0041835846,-0.166667
-0.0041825846,-0.166667
-0.0041815846,-0.166667
-0.0041805846,-0.166667
-0.0041795846,-0.166667
-0.0041785846,-0.166667
-0.0041775846,-0.166667
-0.0041765846,-0.166667
-0.0041755846,-0.166667
-0.0041745846,-0.166667
-0.0041735846,-0.166667
-0.0041725846,-0.166667
-0.0041715846,-0.166667
-0.0041705846,-0.166667
-0.0041695846,-0.166667
-0.0041685846,-0.166667
-0.0041675846,-0.166667
-0.0041665846,-0.166667
-0.0041655846,-0.166667
-0.0041645846,-0.166667
-0.0041635846,-0.166667
-0.0041625846,-0.166667
-0.0041615846,-0.166667
-0.0041605846,-0.166667
-0.0041595846,-0.166667
-0.0041585846,-0.166667
-0.0041575846,-0.166667
-0.0041565846,-0.166667
-0.0041555846,-0.166667
-0.0041545846,-0.166667
-0.0041535846,-0.166667
-0.0041525846,-0.166667
-0.0041515846,-0.166667
-0.0041505846,-0.166667
-0.0041495846,-0.166667
-0.0041485846,-0.166667
-0.0041475846,-0.166667
-0.0041465846,-0.166667
-0.0041455846,-0.166667
-0.0041445846,-0.166667
-0.0041435846,-0.166667
-0.0041425846,-0.166667
-0.0041415846,-0.166667
-0.0041405846,-0.166667
-0.0041395846,-0.166667
-0.0041385846,-0.166667
-0.0041375846,-0.166667
-0.0041365846,-0.166667
-0.0041355846,-0.166667
-0.0041345846,-0.166667
-0.0041335846,-0.166667
-0.0041325846,-0.166667
-0.0041315846,-0.166667
-0.0041305846,-0.166667
-0.0041295846,-0.166667
-0.0041285846,-0.166667
-0.0041275846,-0.166667
-0.0041265846,-0.166667
