LECROYWS3024,16952,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,13-Mar-2020 17:30:44,0                 
Time,Ampl
-0.0042008776,-0.166667
-0.0041998776,-0.166667
-0.0041988776,-0.166667
-0.0041978776,-0.166667
-0.0041968776,-0.166667
-0.0041958776,-0.166667
-0.0041948776,-0.166667
-0.0041938776,-0.166667
-0.0041928776,-0.166667
-0.0041918776,-0.166667
-0.0041908776,-0.166667
-0.0041898776,-0.166667
-0.0041888776,-0.166667
-0.0041878776,-0.166667
-0.0041868776,-0.166667
-0.0041858776,-0.166667
-0.0041848776,-0.166667
-0.0041838776,-0.166667
-0.0041828776,-0.166667
-0.0041818776,-0.166667
-0.0041808776,-0.166667
-0.0041798776,-0.166667
-0.0041788776,-0.166667
-0.0041778776,-0.166667
-0.0041768776,0.166667
-0.0041758776,-0.166667
-0.0041748776,-0.166667
-0.0041738776,-0.166667
-0.0041728776,-0.166667
-0.0041718776,-0.166667
-0.0041708776,-0.166667
-0.0041698776,-0.166667
-0.0041688776,-0.166667
-0.0041678776,-0.166667
-0.0041668776,0.166667
-0.0041658776,-0.166667
-0.0041648776,-0.166667
-0.0041638776,-0.166667
-0.0041628776,-0.166667
-0.0041618776,-0.166667
-0.0041608776,-0.166667
-0.0041598776,-0.166667
-0.0041588776,-0.166667
-0.0041578776,-0.166667
-0.0041568776,-0.166667
-0.0041558776,-0.166667
-0.0041548776,-0.166667
-0.0041538776,-0.166667
-0.0041528776,-0.166667
-0.0041518776,-0.166667
-0.0041508776,-0.166667
-0.0041498776,-0.166667
-0.0041488776,-0.166667
-0.0041478776,-0.166667
-0.0041468776,-0.166667
-0.0041458776,-0.166667
-0.0041448776,-0.166667
-0.0041438776,-0.166667
-0.0041428776,-0.166667
-0.0041418776,-0.166667
-0.0041408776,-0.166667
-0.0041398776,-0.166667
-0.0041388776,-0.166667
-0.0041378776,-0.166667
-0.0041368776,-0.166667
-0.0041358776,-0.166667
-0.0041348776,-0.166667
-0.0041338776,-0.166667
-0.0041328776,-0.166667
-0.0041318776,-0.166667
-0.0041308776,-0.166667
-0.0041298776,-0.166667
-0.0041288776,-0.166667
-0.0041278776,-0.166667
-0.0041268776,-0.166667
-0.0041258776,-0.166667
-0.0041248776,-0.166667
-0.0041238776,-0.166667
-0.0041228776,-0.166667
-0.0041218776,-0.166667
-0.0041208776,-0.166667
-0.0041198776,-0.166667
-0.0041188776,-0.166667
-0.0041178776,-0.166667
-0.0041168776,-0.166667
-0.0041158776,-0.166667
-0.0041148776,-0.166667
-0.0041138776,-0.166667
-0.0041128776,-0.166667
-0.0041118776,-0.166667
-0.0041108776,-0.166667
-0.0041098776,-0.166667
-0.0041088776,-0.166667
-0.0041078776,-0.166667
-0.0041068776,-0.166667
-0.0041058776,-0.166667
-0.0041048776,-0.166667
-0.0041038776,-0.166667
-0.0041028776,-0.166667
-0.0041018776,-0.166667
-0.0041008776,-0.166667
-0.0040998776,-0.166667
-0.0040988776,-0.166667
-0.0040978776,-0.166667
-0.0040968776,-0.166667
-0.0040958776,-0.166667
-0.0040948776,-0.166667
-0.0040938776,-0.166667
-0.0040928776,-0.166667
-0.0040918776,-0.166667
-0.0040908776,-0.166667
-0.0040898776,-0.166667
-0.0040888776,-0.166667
-0.0040878776,-0.166667
-0.0040868776,-0.166667
-0.0040858776,-0.166667
-0.0040848776,-0.166667
-0.0040838776,-0.166667
-0.0040828776,-0.166667
-0.0040818776,-0.166667
-0.0040808776,-0.166667
-0.0040798776,-0.166667
-0.0040788776,-0.166667
-0.0040778776,-0.166667
-0.0040768776,-0.166667
-0.0040758776,-0.166667
-0.0040748776,-0.166667
-0.0040738776,-0.166667
-0.0040728776,-0.166667
-0.0040718776,-0.166667
-0.0040708776,-0.166667
-0.0040698776,-0.166667
-0.0040688776,-0.166667
-0.0040678776,-0.166667
-0.0040668776,-0.166667
-0.0040658776,-0.166667
-0.0040648776,-0.166667
-0.0040638776,-0.166667
-0.0040628776,-0.166667
-0.0040618776,-0.166667
-0.0040608776,-0.166667
-0.0040598776,-0.166667
-0.0040588776,-0.166667
-0.0040578776,-0.166667
-0.0040568776,-0.166667
-0.0040558776,-0.166667
